sample	height&met_zeb:neo_bri:neo_gra:neo_mar:neo_oli:neo_pul	height&neo_bri:neo_gra:neo_mar:neo_oli:neo_pul	height&neo_gra:neo_mar	height&neo_bri:neo_oli:neo_pul	height&neo_oli:neo_pul	Ne&met_zeb	Ne&neo_bri:neo_gra:neo_mar:neo_oli:neo_pul	Ne&neo_gra:neo_mar	Ne&neo_mar	Ne&neo_gra	Ne&neo_bri:neo_oli:neo_pul	Ne&neo_bri	Ne&neo_oli:neo_pul	Ne&neo_oli	Ne&neo_pul	Ne&met_zeb:neo_bri:neo_gra:neo_mar:neo_oli:neo_pul	mig&met_zeb&neo_bri	mig&met_zeb&neo_gra	mig&met_zeb&neo_mar	mig&met_zeb&neo_oli	mig&met_zeb&neo_pul	mig&met_zeb&neo_oli:neo_pul	mig&met_zeb&neo_bri:neo_oli:neo_pul	mig&met_zeb&neo_gra:neo_mar	mig&met_zeb&neo_bri:neo_gra:neo_mar:neo_oli:neo_pul	mig&neo_bri:neo_gra:neo_mar:neo_oli:neo_pul&met_zeb	mig&neo_gra:neo_mar&met_zeb	mig&neo_gra:neo_mar&neo_bri:neo_oli:neo_pul	mig&neo_mar&met_zeb	mig&neo_mar&neo_bri	mig&neo_mar&neo_gra	mig&neo_mar&neo_oli	mig&neo_mar&neo_pul	mig&neo_mar&neo_oli:neo_pul	mig&neo_mar&neo_bri:neo_oli:neo_pul	mig&neo_gra&met_zeb	mig&neo_gra&neo_bri	mig&neo_gra&neo_mar	mig&neo_gra&neo_oli	mig&neo_gra&neo_pul	mig&neo_gra&neo_oli:neo_pul	mig&neo_gra&neo_bri:neo_oli:neo_pul	mig&neo_bri:neo_oli:neo_pul&met_zeb	mig&neo_bri:neo_oli:neo_pul&neo_gra	mig&neo_bri:neo_oli:neo_pul&neo_mar	mig&neo_bri:neo_oli:neo_pul&neo_gra:neo_mar	mig&neo_bri&met_zeb	mig&neo_bri&neo_gra	mig&neo_bri&neo_mar	mig&neo_bri&neo_oli	mig&neo_bri&neo_pul	mig&neo_bri&neo_oli:neo_pul	mig&neo_oli:neo_pul&met_zeb	mig&neo_oli:neo_pul&neo_bri	mig&neo_oli:neo_pul&neo_gra	mig&neo_oli:neo_pul&neo_mar	mig&neo_oli&met_zeb	mig&neo_oli&neo_bri	mig&neo_oli&neo_gra	mig&neo_oli&neo_mar	mig&neo_oli&neo_pul	mig&neo_pul&met_zeb	mig&neo_pul&neo_bri	mig&neo_pul&neo_gra	mig&neo_pul&neo_mar	mig&neo_pul&neo_oli	
30	9.19995257952446	2.10924071137215	1.88986672562697	1.14729018539893	0.418649598269742	2.04108780173307	1.14786963789946	0.60661037426282	2.48195852738964	3.19156901678958	3.40902101745755	3.39494652203532	1.34330435306465	1.51359409891803	1.32502895334315	2.19575207366495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00263211781913542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
31	9.19993004822356	1.93861182771236	1.87443960222057	1.3601387962968	0.485251347578011	1.82647216879018	1.52664723625989	2.39647315399365	1.66576088341559	1.75668862519495	1.4431196705508	1.25501920348481	2.77780394093519	5.58681870749693	2.37442918131218	2.45163413190763	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
32	9.19996621145387	2.40144465627744	2.0038326704183	1.71402721560317	0.274439354959389	2.1046029898944	1.17865154595194	1.54852787985884	1.28132933035039	2.42121018099894	1.54636109549057	3.60743330551992	2.58837151954908	3.32432422469071	1.65331631870909	3.45192533045181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.348133188476842	0	0	0	0	0	
33	9.19998172288068	2.36387572721372	1.94267995680246	1.24527749108269	0.541966785516504	2.56089668929714	1.48499898967426	5.42381072802002	5.36508783364152	1.21473714821519	2.16323405124243	3.0263386619457	1.18554438518142	3.35529971289672	2.95986839301733	3.32766303252166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0123303771108216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
34	9.19996260528483	2.24784558027269	1.98519257445202	1.63719887798811	0.265708976702145	4.94597279183678	1.07452095982916	1.27159957139815	1.20637283870753	0.932624847161948	1.96222945103793	1.72641171490282	2.52745517000855	1.7776495630948	1.78338863952247	2.18665543246405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0561915660453013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
35	9.1999222507894	1.89802642034732	1.69089616970224	1.32117122292871	0.538164208058202	0.353771969544437	1.12978700150486	1.62564087271491	0.485686346567399	4.21359737647741	1.54633585512016	2.95871994238584	1.77311831667932	0.658347663782425	1.2518680025259	2.49666687137078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
36	9.19992740997733	1.63174453093247	1.62927953942421	1.11225269928114	0.00736967515199451	1.64932839312962	1.18302984109326	1.43794236856731	2.07926066015274	1.82042203842463	1.8622728460664	1.29428303917626	1.8238821899115	1.32749843442244	0.692830781804511	2.01920225373985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.79853832363604	
37	9.19996514408362	1.82808143441538	1.40784143171475	1.07878818314717	0.242998690015277	1.4917386687944	1.51213647679172	1.89876074975412	1.11674537604625	1.36584884872889	1.38642994857518	2.97134045629684	5.31283647954761	3.73389342381555	1.02079182203518	1.87637045413052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
38	9.19996274993258	2.05839467019721	1.97407013467322	1.19560810716519	0.191901695449298	0.584215239337145	1.16644695317487	0.544872454127206	1.52520391582608	0.610475447093697	2.36969356327925	1.09082793920484	2.65404151076078	0.693100931550157	1.29359547489643	1.26034072383684	0	0	0	0	0	0	0	0	0	0	0	0.0939104891969666	0	0	0	0	0	0	0	0	0	0	0.0646787889192988	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
39	9.19999676060735	1.79766839316251	1.47409678679259	0.918769192843424	0.252178973423584	2.73191980873708	1.46560105984118	4.44806350651375	4.17210653930182	1.1295890730912	2.69435536100764	1.62196139313061	2.85031013818674	1.90721573836296	2.42179718465485	2.05188939976405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
40	9.19998932249631	1.96303323965915	1.82365177541075	1.58985773059404	0.152696600056188	1.57740187456716	1.25258642853943	3.52656584157273	3.39329064707889	2.0123931292332	1.49708969336044	0.891198020133148	2.31756427605866	2.11033495469255	1.10450101498522	2.37287316129727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
41	9.19996916588013	1.82764734685113	1.67256667370398	1.52180014023314	0.795757666496876	2.51425922754778	1.07652342186223	1.28483305594644	0.475178875196429	0.548712795418422	1.23112880942838	2.60612271216283	0.819978346772021	1.99842496109852	0.615062009749292	1.23331389136517	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.128453658485748	0	0	0	0	0	0	
42	9.19990238076653	1.75550758080713	1.25552244368124	0.519402904013166	0.265436607018664	1.90968340527927	1.03046797666502	2.29206259300595	1.03882489657814	3.14871800192743	2.64559303316293	1.03701167067761	1.70806510057522	2.46923954615866	1.93646648054035	1.20360364090487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.479508033186521	0	0	0	0	0	0	
43	9.19992443501558	1.87586801852298	1.51275455851851	0.84674046947882	0.438292981550873	1.70213754469867	1.14850313681533	1.89638977575498	0.716294110316771	2.04239753675821	1.98886242417955	3.16697536299741	1.24064915675597	1.31821293233953	1.0706759293248	1.30091133573469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.078782155884832	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
44	9.1999442310281	1.7228009738586	1.34274318767008	1.15225862864993	0.466432152830601	1.98091503894608	1.49994465672334	2.34626676721796	6.17972606484841	3.77121101927549	1.82393228966855	2.47385047944985	1.38862116857648	1.76750957479158	2.33131159133681	2.65219860140232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.030563499469002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
45	9.19999156014385	1.72183079420536	1.62248237381678	1.59836430664199	0.957810634036114	0.657907173590678	0.949729904062025	0.999512609174073	0.36406915717581	0.332040294860911	0.545076195235234	0.51444642786336	0.641506213156123	0.46489066695489	0.533111726513921	1.17677412036422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0897668638312171	0	0	0	0	0	0	
46	9.19999851212179	1.68382434459455	1.38916667897683	1.22844854250611	0.336533744386419	1.07237303525393	1.22206058743637	2.63024966405479	2.08950326121746	3.51285816509575	2.66404228755878	2.72078947521815	2.40321204236481	1.57255272053356	0.810779291249483	0.940772190627755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.199829601321585	0	0	0	0	0	0	
47	9.19992030520183	1.90143120545777	1.06032847009207	0.907170528557663	0.298116211812107	1.90830947323373	1.05678361044444	2.79448757112879	0.942835320791946	1.04403651426338	2.28360483762842	1.76779879245971	1.44897405515657	2.72017192244485	1.31431407668223	1.27943217160437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0302268307789521	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.335905566438311	0	0	0	0	0	0	
48	9.199998529258	1.97631327864056	1.49824115975223	0.85279247947442	0.540570443980931	1.29770882035044	1.18384016283375	1.68291701274069	0.645749083458749	0.824165036380604	2.41685022570116	2.27061194190801	0.7286562662562	1.12619527678207	1.36844445731185	1.87569049571948	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.229249289828646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.179098513585264	0	0	0	0	0	0	
49	9.19993672521529	2.15806056993311	1.76179018099123	0.996411153305484	0.686281583471998	3.76625978483361	1.25648436342389	1.35897189639246	1.55319333997453	0.975718321057886	3.62037792811281	2.71998407526392	0.827997504973047	0.538346239963387	1.79347120769385	2.70964254120827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
50	9.19990466294036	1.88733595957051	1.77638024715039	1.05833660913435	0.226140441074432	1.00802945833565	1.01470365842326	0.464640009324763	1.89923049740285	1.05921190094884	1.75323435768902	1.26384802000644	2.83392756074929	1.09669641466277	1.99807027612439	1.42949181170353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.327369702503503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
51	9.19999294145994	1.90794564431328	1.57465441396931	1.30552811803697	0.277692295967209	4.30208825792743	0.98818554826293	1.26290030737275	0.927382182821319	1.88132222665184	1.51548239654649	1.91500626347142	3.03143299030722	1.06909189134077	1.09762428543232	1.8075734926253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0319462542050231	0	0	0	0	0	0.241388234502578	0	0	0	0	0	0	
52	9.19991267453432	1.52977712975937	1.08099904759751	0.864885330386773	0.261076462500477	1.48850360738981	1.00013150516543	1.78214105816721	0.894638354600062	1.44297548642669	1.52213299177857	2.43612989111494	1.36558707082517	1.0853231984065	0.480400040500566	0.485480267182781	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0237747612059613	0	0.0837175182838727	0	0	0	0	0	0	0	0	0	0	
53	9.19995025105033	1.69085343758729	1.52046945971104	1.16326245220353	0.511497513302775	2.08729924891539	0.931717636178111	1.08402773448438	1.26934938794954	0.71580355050032	1.51930769175495	1.9076815406219	0.743999140437682	1.07472712223737	0.937415686276372	0.65391217208422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.392765032105437	0	0	0	0	0	0	0	0	0	0	0	0	0	0.402653102000409	0	0	0	0	0	0	
54	9.19999695952116	1.69753787461226	1.1841448529652	1.13605363427568	0.586246629637032	1.19932966185727	1.16739354250193	2.17015967877642	0.886062343778521	2.701837485512	2.02455549140717	0.901752736369639	0.952449240242898	2.30685465349247	1.7241927063155	1.12667525021803	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
55	9.19996739237923	1.62505506814999	1.1888632969701	0.853613583801755	0.174292211429115	0.750002376737966	0.848744509600641	1.55596805839867	2.56260551325152	1.35560635066734	1.75752311534351	1.0481382781272	1.25082023847043	2.47804406898266	1.39194883824742	0.69887749911299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
56	9.19999077088521	1.81839788127306	0.779115718132109	0.687801342499742	0.592095056870323	0.771779946059481	1.06241924930862	1.56959524754531	0.342128539819513	0.773312278852363	2.46991697364235	1.8536503346603	0.288134072860219	0.659834298332883	1.04952180313747	1.59510961310674	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0698979498396945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
57	9.19993887262583	2.10696962339415	2.04643096144314	1.43907270615372	0.67717797290091	1.72158452729036	1.21527038258124	0.672918518290199	1.35976338563662	0.797024551677727	2.29277145646863	1.42954557133541	0.722029502960504	0.739042642704365	2.15631354868777	2.26796439005659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
58	9.19996078798157	1.91321014880492	1.50843872208622	1.17114606616367	0.648582767008881	1.45837138713108	1.38586482746423	3.02753268081863	2.91321157999265	1.26716650630322	1.68185598509302	3.19582556020476	0.728866269833289	1.74156662725295	2.05218608614338	1.99092573979258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
59	9.19995549922984	1.95395245614042	1.81156182623733	1.33388291765818	0.32191018085466	2.98917144934171	1.17010605106223	1.19400420564232	0.758875337516847	1.41031374259477	0.910194834387408	1.53499646337856	1.8528572002271	1.53682729019579	1.3094778318711	1.67543904355404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.024680167551265	0	0	0	0	0	0	0	0	0	0	
60	9.19991263874797	2.06719901061118	1.76088460345227	1.20125502948188	0.549252527349647	1.4141580528609	1.24300500199602	0.882012661340096	2.00103584657057	0.890554296340732	2.63590071385092	0.795459283826622	1.3146256594491	1.67489539867214	1.77459026426326	1.94828007311258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
61	9.1999495751275	1.69539917525478	1.50447863498669	0.974292163828569	0.345572077802083	1.30800189518161	1.14326836538991	1.06234815295835	1.80105645414551	3.03430171719067	1.84821571088063	1.00575940669705	1.30919638109983	1.80903322003901	2.94766140063908	1.2464949327885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.590848434387407	0	0	0	0	0	0	
62	9.19994969459457	1.58393391360798	1.52262429463109	1.1325283821222	0.812918538445455	0.969206784206699	1.02127017310828	1.08623174513555	1.40342689269234	0.971293324639528	1.45535728454516	1.10273550992637	0.344612517289911	0.411050736347133	0.698925465439539	1.00189477544988	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
63	9.1999754060932	1.82284918093773	1.51745823394067	1.2394306297975	0.238847201961321	2.98613903870815	1.00633938046971	1.85987630211863	3.75634485809628	5.50561551244418	1.11695999215977	3.63000684815707	2.07720280849583	2.19310166209064	2.8487254675593	1.0978741452694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
64	9.19998202945138	1.59374079492545	1.05949189146107	0.677705922925682	0.0869239282360547	2.55902321934194	1.23168543991073	3.28682155597682	2.07596823566724	0.905062754589187	2.92789105236467	1.29673928122457	2.30551843318756	1.75089411448153	0.828100883329102	1.34628254901557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.100150864347844	0	0	
65	9.19999495570712	1.68667295713501	1.62464720991306	0.946205898681357	0.425680463073503	1.65361818134537	0.8959450860262	1.86012781077954	2.63880688816327	1.81534401348557	2.69179321152141	2.76185741837808	2.05344367307524	3.40981747425131	3.99347691395342	0.827804132757114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0293338381933085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
66	9.1999448025183	1.71973521882887	1.37889227382737	1.14114326097588	0.374299031111151	2.95465971765972	1.2231187805853	1.75003073245776	2.71094686838014	1.42220219306346	2.83113630624433	0.797105642067309	1.33336140396918	1.40748537034059	2.17167038368387	1.73775657267664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
67	9.19991842901981	2.09853077792748	1.50883922076186	1.08764418178474	0.224774810995295	0.624220392515588	1.11407253389692	2.8978543058212	3.03438245383444	3.89276429867388	1.68535233881132	1.02306821008146	1.94168864184287	0.902659733906063	4.14192954418335	2.41803608917512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.173206883280386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
68	9.19999163547612	1.85147613429269	1.28114783654289	1.04270045653959	0.662028908254521	6.91598334478696	1.53362798082292	4.88433580125204	2.02884089467231	1.1502593714354	2.41138952462656	1.34341101184241	2.84583972053854	2.29040020054105	1.81676459584967	2.27372992115119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
69	9.19990080605529	1.81059333535943	1.55836136636104	1.34085315595415	0.157892582064531	0.932269766228725	1.08143696214038	1.30185735083563	1.50918847270161	1.60641165382601	1.67383558448832	1.88011769482237	2.05312574651982	0.866217490069367	3.65723041734062	1.35050370792805	0	0	0	0	0	0	0	0	0	0	0	0.277159143490997	0	0	0	0	0	0	0.760126697464487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
70	9.19992872789244	2.14711096612366	2.11006701558034	1.14346804677087	0.604055794788845	2.54105774606056	1.14522563648807	0.437372792632139	0.968127322585828	1.39567268034497	2.49626253125466	1.95297401432149	0.731211942071328	0.484552800682714	0.667213297786978	1.83198139309888	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0695444791141247	0	0	0	0	0	0	0	0	0	0	0	0	
71	9.19996013221078	2.1403324417013	1.66086447818248	1.62389234619468	0.592364986628732	0.925363779302535	0.991772773170459	1.77232985843003	0.716321979346648	2.12806023764165	1.59419106301707	1.16554002263184	1.02183570555617	1.24568259507808	0.938857021831046	1.76459783252725	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.24053591106577	0	0	0	0	0	0	
72	9.19992487200238	1.72878746834476	1.5843068341254	1.50316798803087	0.773503881549016	0.957485358813146	1.11919629641188	1.88594289284128	2.29281255216037	0.841507406455571	0.711043024183591	2.38825801840085	1.11383782869481	1.74752616958966	1.195388670259	1.53717050755839	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.16227745908749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
73	9.19996562044224	1.86529592666213	1.25600388744406	1.15493362363175	0.560314175888308	1.26579578587987	1.01476227745819	1.64631800558397	1.45262948944529	0.833159132614422	1.66495119687125	1.38393863498266	1.48717586512875	1.06739980444993	1.70379476180774	1.50147091346022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
74	9.19998285176864	2.04554895862197	1.69858332498073	1.32939056801569	0.260147630908574	1.47490910178031	1.08041543977042	1.69975317695481	1.61708120570557	1.75733425130658	1.46289591042371	1.40453775117313	2.30691872128388	1.77764512296707	2.55164694962492	1.42653564338898	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0629879168527618	0.173039637564788	0.0332024747847535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
75	9.19996272370493	2.30545879784476	1.91703559734107	0.933960929610202	0.57322231527413	4.95171375832943	1.03988830032151	2.66263058663294	3.54516781008961	2.05534358860438	2.63613385884709	0.734871689751067	1.05481561235955	5.70024118077464	1.35630070796987	1.96414727002605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
76	9.1999382040428	1.89049177120876	1.64987690938315	1.22085944317618	0.336908734623582	1.20160100597894	1.17561758900599	1.71842094368374	0.733448652277597	1.0255985840547	1.83525942231902	1.25638909885165	1.81475986763407	0.767867255876155	1.4941085806523	1.74100688212533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
77	9.19995739927397	2.10184743411197	1.79406227356621	1.3897361577301	0.662089067162199	1.17968312539334	1.47818004595886	2.1146140961826	1.19197817967316	1.50012655736332	1.77744333715383	2.16999995424155	1.13678641071977	1.37168089028785	5.5429285961178	2.41521157907458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0182345590826588	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0221633332678451	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
78	9.19991861668626	2.05585677044564	2.04949355176776	1.0383818097327	0.462035815194976	1.22434702564418	0.973564196206489	2.06603314816822	1.42931392872792	0.619923156873381	1.28122159653298	0.515285517739619	1.48149755352349	0.591687644583995	0.781930220026744	1.65311127746743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000486134995499117	0	0	0.111423544865943	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0298058904107903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
79	9.19999205534407	1.88323620993339	1.76323883096393	1.09975412272027	0.513838831909856	1.17863023255127	1.40732971906749	1.58709130112601	0.744945214160393	1.31869376717584	2.95446950711639	2.48130640642005	1.16522925245743	0.957696563463382	1.04999560703945	1.80063856782151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
80	9.19999347916931	1.8742566797305	1.51712895859986	1.10475542219509	0.653371321953428	0.70339941922988	1.40211163460529	1.24478650772793	0.8412124942504	1.45704700505788	1.90217872711015	0.778273350509567	0.9348595942481	1.33515682238121	1.62940105061583	2.69148329988661	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
81	9.19998037661464	2.15202127485671	1.81495924591863	1.64008017206812	0.0884601710892087	0.628739272871806	1.45007467449145	1.90688793498929	2.35674918548025	2.2220094007742	1.51845290209194	1.14590406565839	4.24894786411969	1.49600931503285	3.99901613370895	2.8801946896858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.502231291458424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.026251163338738	0	
82	9.19998687525045	1.81207885610626	1.67895003469186	1.02726694335759	0.257294730170763	0.933405765551183	1.19173993232078	1.23798454905208	0.951626254640857	1.05290514185933	2.52810688869081	1.02399818408164	1.89233086505793	1.23959904548663	1.38610659547738	2.15247061898666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
