sample	height&met_zeb:neo_bri:neo_gra:neo_mar:neo_oli:neo_pul	height&neo_bri:neo_gra:neo_mar:neo_oli:neo_pul	height&neo_bri:neo_gra:neo_oli:neo_pul	height&neo_bri:neo_gra	height&neo_oli:neo_pul	Ne&met_zeb	Ne&neo_bri:neo_gra:neo_mar:neo_oli:neo_pul	Ne&neo_mar	Ne&neo_bri:neo_gra:neo_oli:neo_pul	Ne&neo_bri:neo_gra	Ne&neo_bri	Ne&neo_gra	Ne&neo_oli:neo_pul	Ne&neo_oli	Ne&neo_pul	Ne&met_zeb:neo_bri:neo_gra:neo_mar:neo_oli:neo_pul	mig&met_zeb&neo_bri	mig&met_zeb&neo_gra	mig&met_zeb&neo_mar	mig&met_zeb&neo_oli	mig&met_zeb&neo_pul	mig&met_zeb&neo_oli:neo_pul	mig&met_zeb&neo_bri:neo_gra	mig&met_zeb&neo_bri:neo_gra:neo_oli:neo_pul	mig&met_zeb&neo_bri:neo_gra:neo_mar:neo_oli:neo_pul	mig&neo_bri:neo_gra:neo_mar:neo_oli:neo_pul&met_zeb	mig&neo_mar&met_zeb	mig&neo_mar&neo_bri	mig&neo_mar&neo_gra	mig&neo_mar&neo_oli	mig&neo_mar&neo_pul	mig&neo_mar&neo_oli:neo_pul	mig&neo_mar&neo_bri:neo_gra	mig&neo_mar&neo_bri:neo_gra:neo_oli:neo_pul	mig&neo_bri:neo_gra:neo_oli:neo_pul&met_zeb	mig&neo_bri:neo_gra:neo_oli:neo_pul&neo_mar	mig&neo_bri:neo_gra&met_zeb	mig&neo_bri:neo_gra&neo_mar	mig&neo_bri:neo_gra&neo_oli:neo_pul	mig&neo_bri&met_zeb	mig&neo_bri&neo_gra	mig&neo_bri&neo_mar	mig&neo_bri&neo_oli	mig&neo_bri&neo_pul	mig&neo_bri&neo_oli:neo_pul	mig&neo_gra&met_zeb	mig&neo_gra&neo_bri	mig&neo_gra&neo_mar	mig&neo_gra&neo_oli	mig&neo_gra&neo_pul	mig&neo_gra&neo_oli:neo_pul	mig&neo_oli:neo_pul&met_zeb	mig&neo_oli:neo_pul&neo_bri	mig&neo_oli:neo_pul&neo_gra	mig&neo_oli:neo_pul&neo_mar	mig&neo_oli:neo_pul&neo_bri:neo_gra	mig&neo_oli&met_zeb	mig&neo_oli&neo_bri	mig&neo_oli&neo_gra	mig&neo_oli&neo_mar	mig&neo_oli&neo_pul	mig&neo_pul&met_zeb	mig&neo_pul&neo_bri	mig&neo_pul&neo_gra	mig&neo_pul&neo_mar	mig&neo_pul&neo_oli	
208	9.19990837887263	1.8887546091359	1.84961424931296	1.5108874936348	1.01339166335016	2.44422066268179	1.06257211237032	0.437136200593689	0.816331019056138	1.24835272322402	0.672457367717224	0.653598589772434	0.994127148350149	0.741354326332021	1.62669939616534	1.75599048315345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00778034661473283	0	0	0	0	0	0.212733759032108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0594393462386725	0	0	0	0	0	0	
209	9.19992904172982	2.27035954666313	1.82743911632446	1.28547051333773	1.01550060148298	2.1350440011742	1.12153129070757	1.31406792963138	2.03743859122969	2.49308115632088	1.15932610235905	2.87465948894712	0.769734169787691	2.24115568377031	1.17215214247005	1.79342578720858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.223283011827025	0	0	0	0	0	0.111497689926868	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.123759917811782	0	0	0	0	0	0	
210	9.19990470734188	2.49559535550093	1.5988498740504	0.872688898626589	0.587974626721783	2.08514295661924	0.810677485450268	0.412752728103061	2.04894345103309	2.28279863610974	1.73084462157048	0.835627418495351	1.04697317240185	1.44882912473823	0.546613164364576	1.28133202732591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.263472375942984	0	0	0	0.0321488734204781	0.044127330370889	0.275469047908487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0950368190572411	0	0	0	0	0	0	
211	9.19998864208668	2.48218068215432	1.80784081966499	1.31986833355986	1.06575553361452	0.822967412302889	1.16569158810053	0.296968282442557	1.44333870233545	1.20610301446114	2.28284984100532	0.681619035069653	1.24228323253253	1.02819276274955	0.40024809498131	2.27072363298408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.151103328855748	0	0	0	0	0	0.217713019777505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.145363149146507	0	0	0	0	0	0	
212	9.19998481071098	2.02759859477579	1.96833017791779	1.78497123392019	0.992288190892908	0.358376487055888	0.891048899453034	0.687571515664123	0.989474975015026	1.28026357948791	0.355447151707277	0.949628439571079	0.763249995031001	0.933804102219243	0.470465416406742	1.12958784498872	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.268144364305585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.181194286159577	0	0	0	0	0	0	
213	9.19997533873052	1.86551527528573	1.68873652405985	1.07691392732145	0.940364731352115	0.700760777169341	0.914959436468099	1.10940462071419	1.41881540888987	0.739951585288731	0.772456409121689	1.07747855230653	0.502186814151591	0.717099775238938	0.578820546471631	0.884337891169693	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0817353595915896	0	0	0	0	0	0	0	0	0	0	0	0.346388102688248	0	0	0	0.158301855728009	0	0	0	0	0	0	0	0	0	0	0	0.200512338765888	0	0	0	0	0	0	
214	9.19993603643316	1.99756975047492	1.7251319596284	1.72210963934787	0.844849837586806	1.53999588646979	0.941469289086404	0.462050725583122	1.03547086151771	1.25841809489612	0.556000760862185	0.437827172962999	0.690440977327763	0.232469543366735	0.435881589923682	0.538720440294707	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.209042879032432	0	0	0	0.0822904558792002	0	0	0	0	0	0	0	0	0	0	0	0.0808707360187026	0	0	0	0	0	0	
215	9.19994655103792	2.30953388296136	1.82944500298531	1.36148065202754	0.685602459733782	1.68587686952213	0.879950598648996	1.17975523006835	3.22849368927552	1.34786677181837	1.73615920139661	1.08582697253556	0.969376188000732	0.41669617692727	1.57531752458167	1.75899301289704	0	0	0	0	0	0	0	0	0	0	0	0	0.0267171956651194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.567770145973845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.209885525167091	0	0	0	0	0	0	
216	9.19992555952311	1.84963820893372	1.16376843526312	0.93663377228209	0.717800497171216	1.69922124583184	1.03044059204162	1.1141219950204	3.11045302030863	2.49469481786658	1.69852709805114	1.16171562557197	1.10309495358466	1.61671929870614	0.612052505743877	0.914230922267255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.32288659566262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
217	9.19992481308734	2.51284943255357	1.22956188265217	1.11644078885803	0.299042921842061	2.08871537391434	0.769663269390149	0.336155703493918	1.84738437535859	1.02504614064293	0.476137560813578	0.892960082923066	1.34205550022949	1.77544309749675	0.902646321375373	1.45544451420331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2715806277522	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
218	9.1999407604875	2.73432964505384	1.45791245928251	1.20931596401042	0.856658251465743	0.768284364877567	0.822225168654724	0.286839214709002	3.37905811646757	0.802462189208702	0.757881877408497	0.471514128310566	0.911692788401163	0.528308086964672	0.840999710055322	2.35931280623576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.318868103231919	0	0	0	0	0	0	0	0.126121267814794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
219	9.19992923115598	2.47150812682319	1.63820975109154	1.57083170817563	0.564260129894906	0.547810522611517	0.855976009120678	0.18194591033167	1.27817246605703	0.580459853846907	0.632227113218828	0.663831053823019	1.50128100591223	0.672186689154642	0.342768781610628	0.870812373899392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.392932292909256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.492482795638698	0	0	0	
220	9.19999363570576	2.77079611620219	1.45165448453175	1.38179476755898	0.456298199190595	1.05997538688154	0.729358384804756	0.249708111906743	1.93576911490252	0.730496287239342	1.01045433315987	0.25371607712964	0.969406579686471	2.24528192133731	0.568700898784654	0.800452864688904	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.313435598333603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.637450418359459	0	0	0	
221	9.19992772330059	2.30207986332483	1.25276661618609	1.22144567245731	0.411993512230485	0.62083837056362	1.20392684631718	0.256543343263941	2.01191415557623	1.05416001720983	0.974683847595832	0.974229906162748	1.6342841812664	1.68132773296342	0.911104624137067	1.23170870468021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.269625362746465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
222	9.19991788960312	1.59696417757186	0.98670347016055	0.879927469544277	0.692838907466783	1.28012418489442	1.06780046072969	1.06292517504528	4.51434900853035	1.38276891089578	1.79839613337653	1.69826475206039	0.894034012699756	0.684089961490953	0.975833857561885	1.3360672305837	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0414900083823368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
223	9.19996983873286	2.79377923735355	1.03594094224294	0.976339638861293	0.899376833000895	0.666458119094599	0.632721185737578	0.177396118543757	2.40219048353485	1.25333625829218	0.564488366646291	0.49821256896631	0.271472061250233	0.43466070306959	0.224077280579654	0.830066909675644	0	0	0	0	0	0	0	0	0	0	0	0	0.0679797616065332	0	0	0	0	0	0	0.114154933052413	0	0	0.454923326115345	0	0	0	0	0.348783059739722	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
224	9.19997131754792	2.72440136873525	1.29132227337351	1.21037508015347	0.884383484031942	0.593510046007927	0.739251829703791	0.184259522158647	1.90725729822645	0.297094058911074	0.360695888057987	0.522305718118114	0.40652600682266	0.334932709309435	0.126087044980884	0.569305993870554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.271401682300245	0	0	0	0	0	0	0	0.316408577416675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
225	9.19998193581903	2.92351368725219	1.49213579771004	1.42085154101129	1.0825684517374	0.759663476353426	0.659684547804269	0.267227896293228	2.09177839015609	0.287765230278652	0.527074715891391	0.620724683990559	0.549424799107048	0.683395370701923	0.491914429694379	1.51954186823719	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.147288970940606	0	0	0	0	0.000514729158054907	0	0	0.211820451843984	0	0	0	0.0779187728724812	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
226	9.199922400678	3.06762338728358	1.47810209643931	1.39739263800236	1.10795728968624	0.691024316881305	0.371546964202832	0.214196299926764	1.32407358704549	1.0068642414334	0.687931531490965	0.78901600298134	0.55629701838612	0.969866326575069	0.261067809861168	0.89799165838969	0	0	0	0	0	0	0	0	0	0	0	0	0.0901996402695045	0	0	0	0	0	0	0.242435467975074	0	0	0	0	0	0	0	0.120329649991668	0	0	0.00460113563964096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
227	9.19998655179809	3.08310786681035	1.47129984085199	1.22169835759926	1.13157195604017	0.506118305769954	0.73769384252093	0.232836017134167	2.32738331489221	0.731098643112278	0.374619733463821	0.314822353273796	0.420931658473831	1.07153537156115	0.334462623450885	1.84156106567008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.286729011312192	0	0	0	0	0	0	0	0.255129836235734	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
228	9.1999683593214	3.53928548106118	1.38557169520842	1.31430494707405	1.01771725629706	0.204429331176936	0.597628397123954	0.251513643734763	2.28255131994491	0.861261106407745	0.640098879401288	0.938751124803488	0.515236319733246	0.278018678182157	0.202020080890829	1.05408042675918	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.190115432619915	0	0	0	0	0	0	0	0.0771043197356332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
229	9.19996725676846	3.02180526046846	1.52227925238256	1.37310803497862	0.664154882116731	1.65332072417919	0.853289343564817	0.329121847682986	1.81136558003098	1.75245352811589	0.580502884695964	0.826372730018206	1.1434108655726	0.511892642593053	0.56277083099212	1.35721576194878	0	0	0	0	0	0	0	0	0	0	0	0	0.030607091018855	0	0	0	0	0	0	0.248137111901014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.24895645681446	0	0	0	
230	9.19995367244817	2.51889991433688	1.11508740685216	1.06490051235544	0.615300212342171	1.18650828849036	0.792606632157228	0.319069166526438	1.77227349867099	0.680546422400962	0.775972872335537	0.910149883614012	0.849220628306245	1.00232282564816	0.80531676306096	1.17007920013634	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.270499603816712	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
231	9.19996807878763	1.64734826680082	1.60315396504552	1.52177013470001	0.707379058959975	0.593897344190672	1.13705073127936	0.687473421295175	1.04420337706787	0.475419396833139	0.526150856498629	1.3383317992182	0.567910875222681	1.12900329837997	0.428217479235036	0.868120241917377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.385429867017176	0	0	0	
232	9.19991718050644	2.04761077037631	1.57665333118174	1.09276945828025	0.495831283778233	0.932887981247017	1.04998648601133	0.530438432379138	1.25475264018112	1.1825498322092	0.594880072071732	0.535033610679389	0.531576050796965	0.732670546536203	0.425039389125846	0.995881756716788	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.193246091805737	0	0	0	0	0	0	0.103877946361959	0	0	0	0	0	0	0	0.750338941260425	0	0	0	
233	9.19994487084192	2.20185124259645	1.4169218626863	1.38435536202192	0.393599975196052	1.87774810526681	1.1323574113396	2.41294831574626	2.64203937488915	3.49728862196639	1.08675349649956	1.38181176982722	2.8224866716932	1.64263082701265	1.02182354407744	1.65229878054873	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.544895862835989	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.538753316779518	0	0	0	
234	9.19997333540754	1.97725044898996	1.26367240333047	1.12244441904006	0.621363406721506	1.40658044990838	1.02256295872035	0.623751709229741	1.28105770503654	1.0707330557583	0.585053472866404	0.403757758074663	0.793696783403362	0.39628528477497	0.464267679313213	1.03044634306821	0	0	0	0	0	0	0	0	0	0	0	0	0	0.170331276812291	0	0.0762842732673625	0	0	0	0	0	0	0	0	0	0	0	0.267499617503798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
235	9.199976380262	1.84835889887905	1.43408555968755	1.25161971487709	0.659303741636858	1.33843931660733	1.19988060134251	1.90242988246101	2.09738682726192	0.815168523593973	2.14196340984972	0.968868716775277	1.22406044275761	0.753954252566256	1.65371538704532	1.2683196128055	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0439277169234997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.145787841653792	0	0	0.079796599292372	0	0	
236	9.1999616547817	1.90434408112657	1.09499234050903	1.07488973939342	0.393045121923615	1.2530595284548	0.924423518293692	0.889373000443548	2.07933288562664	0.653745982117409	0.766180639992231	0.848511632099681	2.26093378645531	1.04854146224073	1.41874020879568	1.55724820624049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.461925635179429	0	0.0337539446806637	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00542419489111326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
237	9.19999909644774	1.98042320174631	1.57611911020673	1.14931484446094	0.515998934021254	1.16995390020771	0.905521045399711	0.61449861355054	1.32389798383507	1.20344552975651	0.477797778421752	0.824198346231513	1.0732327043751	0.931455082272788	0.635176711116032	1.07813675068758	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0936188678771237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0958756185022477	0	0	0.591766011852772	0	0	0	
238	9.19999003080405	1.61752782151929	1.51344801034284	1.23325612347726	0.722312908082785	0.382469211757022	1.06389576170896	0.18651235718407	1.33807380724076	0.67659495815038	0.358088716791799	0.311176683059931	0.53968066939123	0.417834987491756	0.270792547110004	0.404909323086498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.124014540411788	0	0	0	0	0	0	0	0.228115633240791	0	0	0	
239	9.19998928868213	1.95364760903151	1.89632275894654	1.30520596026828	0.84884528666834	0.873250023092078	1.37145860542286	0.976168879844756	0.909270942933862	2.03164336759162	0.860357782051942	0.839483546079006	1.32848240717168	0.876424280988428	2.30008736976929	2.41167910209105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.113547622643913	0	0	0	
240	9.19993616661511	1.71701564114799	1.41749455967186	1.24587236156847	0.356722856501719	2.47115500658173	1.05035332868067	1.95744550098775	2.07619519094468	2.80695950800835	1.0796257896995	0.929743266979777	0.964758136108862	2.01902831873687	2.18226994025751	1.10508855492284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.124990378957707	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.319388444369954	0	0	0	
241	9.19993991918517	2.43882929972643	1.52644126590134	1.36774933817797	0.445152060698391	2.28033269660556	1.26418612907822	3.02448361778762	2.51032240669177	2.87482131522263	1.31356299524775	1.12839311303002	1.31339599954156	2.46198421019205	3.44488212013956	1.92107509412858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.130152574702253	0	0.016132350957369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0125892780492134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
242	9.19992601622308	2.04988901773439	1.84205660415287	1.73261064214655	0.998968985702968	1.5993688287652	1.24686374110137	1.11081758581869	0.965044195553776	0.559221633342627	0.818799840435482	0.826886388163685	1.35017421411312	1.71184325229988	1.66409282013542	2.42934897407928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00429031297281268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.038511890078957	0	0	0	
243	9.19996348199644	1.85482504286163	1.8430318097883	1.3852511579968	0.201909552130045	2.84892198790677	1.46683015622768	3.53088762367454	1.19786407849416	1.37985089916816	1.05638014114159	1.11984374539799	1.19860772913753	1.13179819248482	3.53802337661893	2.09685832743177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.06525516807993	0	0	0	
244	9.1999141929809	1.75551903203079	1.59116998677179	1.38448981604393	0.39553649166527	1.28633376145324	1.0943965744125	0.802798114418963	1.61326943319492	1.4398817742502	0.686580872681386	0.712024130288314	2.26378438893528	1.34492032663082	2.74805054082006	0.920670336244763	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0143038199983225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.604631740192939	0	0	0	
245	9.19999630462681	1.88011977091062	1.84977498879697	1.76904990198026	0.14466873844178	0.41239589530311	0.856111593544782	0.626283338535284	0.89897728170914	0.817034465885468	0.375665413803581	2.33548935246036	1.25637135669439	0.741461465096645	1.11282577112367	1.25278145152172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0044466585208363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.16366782824007	0	0	0	
246	9.19998560015035	1.7380920726137	1.69433119470196	1.49163390037565	0.633169221664849	0.366321790764486	0.813540701231536	0.931555420943271	0.664072655417277	1.28789344105657	0.534216016398861	0.748405605691697	1.20677314549072	0.464699116948576	0.530660904790268	0.77783813317065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.256335924656435	0	0	0	
247	9.19992886209916	2.97867296258667	1.07349861602734	1.02836339125914	0.796954542663483	0.637511608991342	0.667092625687913	0.228138136512432	1.79203398963371	1.04843469671139	0.254978720856724	0.493765248431272	0.445098532515903	1.64153315010701	0.444923906733728	0.788695339238413	0	0	0	0	0	0	0	0	0	0	0	0	0.0870925812713168	0	0	0	0	0	0	0.184403884399791	0	0	0	0	0	0	0	0.218877455880795	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
248	9.19993164014604	2.59866830667391	1.84183592095908	1.71583077453446	0.797370467101141	1.10382031110258	0.954791595466937	0.428909668331565	2.63935944375809	0.832064421156205	0.919880012032085	1.6544480754214	0.742560434085812	0.873703087777876	2.63130444023583	1.60981763655084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.277893070266222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00547942621841242	0	0	0	0	0.352354424708634	0	0	0	
249	9.19993953641619	2.54282197123946	1.3586098875109	1.34465675475417	0.55791261865711	0.685787518298092	0.693981367229183	0.263695631304619	1.38176961119908	0.909643604668384	0.525827858554147	0.372732416812215	0.835436774038428	0.892728204722119	0.722742482830287	0.927395213776363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.265578231389445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.258823352084584	0	0	0	
250	9.19996816796137	2.0348193124745	1.26222626959283	1.22771595221631	0.659516392782069	0.536969171475914	1.07175336517579	0.3791084102738	2.38735634322817	0.334811280005359	0.420539162823436	0.496318448997216	0.705608063725702	0.643076096206377	0.32470277540637	0.9254395683565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.22941607149792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.601509086916442	0	0	0	
251	9.1999155384892	2.34866603369467	1.34661657195546	1.13912949474686	0.877231755002244	0.432317785134234	0.877154773793899	0.327868956891942	1.38572862122773	0.526341010546485	0.655761618905214	0.904632090414429	0.313048961247426	0.334540259204376	0.284784447444267	0.387174449590151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.313822665577491	0	0	0	0.422090953191864	0	0	0.194943588181713	0	0	0	0	0.47147583322296	0	0	0	0	0	0	0	0	0.110263485779498	0	0	0	0	0	0	0	0	0	0	0.101310943056423	0	0	
252	9.19990078430641	1.89780647454117	1.64987809649075	1.09585799978898	0.626120059102145	1.29572689661647	0.958764363501438	1.72748663577551	2.15951194394601	2.98981063277683	4.26298949127198	1.42368993975514	0.871330149429652	1.00358832126167	1.03265074355497	0.872130529360592	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.448449560958282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.412384575521045	0	0	0	0	0	0	
253	9.19995994867908	2.39522307157345	1.52606444410183	1.00408982228544	0.514765899309448	2.0488020599626	1.46304580261008	3.37895276808641	3.07333496577935	3.63094112541574	0.895364708613917	3.75293161420271	5.55527687166643	1.86192163899981	2.37735316133849	3.52615351803007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
254	9.19995614881566	2.12235393577968	1.42052379382367	1.37214536535137	0.285968863396982	1.26130154789107	1.20462368963041	3.30775293489698	2.66441971280662	0.525502284740465	0.932763533121483	2.91605941386434	1.20927488081671	0.593157441437281	3.19380913208689	1.63634984938081	0	0	0	0	0	0	0	0	0	0	0	0.0136069429639636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.540229844546359	0	0	0	
255	9.19996593308717	1.58182507248967	1.55262282551866	1.35950347595601	0.622987102095237	1.24161461958045	1.17059255290579	1.80710488025429	1.10067852305527	1.01305183815647	0.953584397509032	0.947554396801012	0.949808057743196	1.52845887044275	1.43911540016429	0.84801187528158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.377808307646051	0	0	0	
256	9.19994221386263	1.86910719102195	1.6244986731352	1.53760274807378	0.45922566016802	0.704108921131281	1.27119724433744	1.17361106427839	5.71950300118404	0.546695493917497	1.07970965619003	0.53985582572503	1.16140932481844	3.51702595714222	1.59046149277426	2.0129806575094	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00903770051417897	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.412133044750677	0	0	0	
257	9.19996514015533	1.66136042065439	1.62511297865774	1.1654917437396	0.591090643548839	0.771494394138379	1.23116398579849	0.840682680323822	1.09357183288711	1.51293025877995	1.10869479597198	0.596773789808443	0.791225975730304	0.779184861118502	1.18489266970993	1.10737821672921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.474474283486356	0	0	0	
258	9.19994129131296	1.7317034500898	1.65990476273577	1.44488149925866	0.28994698917552	1.04741203136048	0.821926868024807	0.686287017237014	0.668052045566404	1.53086816909458	1.20249644179324	0.540261105278271	0.69914013958156	1.20587146658304	0.591544749947624	0.513546186422003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.150871056880796	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.57581144016549	0	0	0	
