sample	height&met_zeb:neo_bri:neo_gra:neo_mar:neo_oli:neo_pul	height&neo_bri:neo_gra:neo_mar:neo_oli:neo_pul	height&neo_bri:neo_mar:neo_oli:neo_pul	height&neo_bri:neo_oli:neo_pul	height&neo_oli:neo_pul	Ne&met_zeb	Ne&neo_bri:neo_gra:neo_mar:neo_oli:neo_pul	Ne&neo_bri:neo_mar:neo_oli:neo_pul	Ne&neo_mar	Ne&neo_bri:neo_oli:neo_pul	Ne&neo_bri	Ne&neo_oli:neo_pul	Ne&neo_oli	Ne&neo_pul	Ne&neo_gra	Ne&met_zeb:neo_bri:neo_gra:neo_mar:neo_oli:neo_pul	mig&met_zeb&neo_bri	mig&met_zeb&neo_gra	mig&met_zeb&neo_mar	mig&met_zeb&neo_oli	mig&met_zeb&neo_pul	mig&met_zeb&neo_oli:neo_pul	mig&met_zeb&neo_bri:neo_oli:neo_pul	mig&met_zeb&neo_bri:neo_mar:neo_oli:neo_pul	mig&met_zeb&neo_bri:neo_gra:neo_mar:neo_oli:neo_pul	mig&neo_bri:neo_gra:neo_mar:neo_oli:neo_pul&met_zeb	mig&neo_bri:neo_mar:neo_oli:neo_pul&met_zeb	mig&neo_bri:neo_mar:neo_oli:neo_pul&neo_gra	mig&neo_mar&met_zeb	mig&neo_mar&neo_bri	mig&neo_mar&neo_gra	mig&neo_mar&neo_oli	mig&neo_mar&neo_pul	mig&neo_mar&neo_oli:neo_pul	mig&neo_mar&neo_bri:neo_oli:neo_pul	mig&neo_bri:neo_oli:neo_pul&met_zeb	mig&neo_bri:neo_oli:neo_pul&neo_gra	mig&neo_bri:neo_oli:neo_pul&neo_mar	mig&neo_bri&met_zeb	mig&neo_bri&neo_gra	mig&neo_bri&neo_mar	mig&neo_bri&neo_oli	mig&neo_bri&neo_pul	mig&neo_bri&neo_oli:neo_pul	mig&neo_oli:neo_pul&met_zeb	mig&neo_oli:neo_pul&neo_bri	mig&neo_oli:neo_pul&neo_gra	mig&neo_oli:neo_pul&neo_mar	mig&neo_oli&met_zeb	mig&neo_oli&neo_bri	mig&neo_oli&neo_gra	mig&neo_oli&neo_mar	mig&neo_oli&neo_pul	mig&neo_pul&met_zeb	mig&neo_pul&neo_bri	mig&neo_pul&neo_gra	mig&neo_pul&neo_mar	mig&neo_pul&neo_oli	mig&neo_gra&met_zeb	mig&neo_gra&neo_bri	mig&neo_gra&neo_mar	mig&neo_gra&neo_oli	mig&neo_gra&neo_pul	mig&neo_gra&neo_oli:neo_pul	mig&neo_gra&neo_bri:neo_oli:neo_pul	mig&neo_gra&neo_bri:neo_mar:neo_oli:neo_pul	
301	9.19992656568647	1.68500120940839	1.60645181681623	1.4197308207957	0.196336221170188	1.09684419967476	1.43991786860108	1.33685336561577	0.903864183019334	1.29043578723876	1.37748318100225	2.07354649181406	2.01470079211126	0.836674133859586	0.580117614081986	2.15696611878617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
302	9.19990203271029	1.8554165159838	1.55276000400011	1.17197917842884	0.464733191943307	2.71041907142157	1.30025083424834	3.34905981877728	1.69514192429582	1.80115633239506	4.87581803972889	1.41323853158895	0.555755789853461	4.07171621479335	2.17575849186645	2.03737503417747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0219802005955308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
303	9.19997420254847	1.71618519593295	1.71251723385142	1.04249053986533	0.536586198342371	1.77552365389828	1.38191055649238	1.52411374426053	0.583796456321378	1.49260689994325	0.700094101316631	1.16614299468253	1.47701708204405	0.714155492691532	0.631646699562343	1.35149735738857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.101851652012063	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
304	9.19992133662841	1.70217291007136	1.65710105466455	1.15528517412689	0.598660303304073	0.878671054602444	1.25476731573655	1.03337387657379	1.13968958037794	1.07421018445235	0.829321378743621	1.11597597814062	1.11788089653936	1.25920895715347	1.69818914322989	0.995979965065161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.227411572030181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
305	9.19990459461847	2.15347086639275	1.60866088893141	1.14547910447586	0.364972270988983	2.98608636431093	1.17266358253637	3.00518544635229	2.07220259333046	1.36766918167949	2.99580967312481	3.03567987849912	1.41847984167369	1.0428711824786	2.85719002271434	1.4959816687784	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.138635888521304	0	0	0	0	0	0	0	0	0	0	0	0	0	
306	9.19997396716498	1.73425370628107	1.68152565190381	1.36145478215132	0.503696844111921	1.73515520368329	1.38745980390623	3.381465146254	1.4341808460652	2.24378355334945	0.83593872630802	2.2303844280126	1.84915601853609	2.02321437141155	3.34035350439966	2.01814883851932	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
307	9.19990362546875	1.87317716343257	1.66956752160487	1.30770651152927	0.321934605679387	0.847277279516464	1.27777412084747	3.03804554895744	2.20955899273064	1.0615301336705	1.63761106740944	1.65012207917286	2.56320717062303	1.39635123144937	1.78954902462717	2.26788120332853	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
308	9.19993326581659	2.09130981760295	2.08769211672334	0.917727536597294	0.414305255970176	0.924049323636357	1.29038164159199	2.03273083765853	2.25587499939908	4.37951002016105	1.43909490419804	1.86400833430398	2.495673936437	1.48933299769723	2.09665830448508	2.66374246343142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
309	9.19990247181544	2.20516003046609	1.80005494736046	1.12688046358206	0.438607459994828	0.960855416610895	1.3593593539955	2.28670820312532	2.32820837730245	1.69151597637738	3.6507425178676	2.02653680086639	1.93519417407269	4.39996813943325	1.26829053092705	1.94772404139975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.159486699091311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
310	9.19993416386576	1.84033688615093	1.70093651558355	1.07188699349396	0.672325791090904	1.30865855476644	1.34904737129825	2.27169478024983	1.44980404248886	1.67801297195154	3.28231589572446	1.32586542740459	0.664748116246863	2.90386903972447	1.5446212984707	1.55722041043506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
311	9.19993100343948	2.09830201749913	2.09037175263627	1.26679157321006	0.228295323870421	2.32338083883681	1.14291028543794	1.238276681101	1.93922240395353	1.26195081714361	2.04110965750103	1.77491399921698	5.64663430667724	1.66314626810036	1.93216608459058	2.28806409413566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0136250528122239	0	0	0.0538622956920697	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.222801926695186	0	
312	9.19992289200235	2.06764257877064	2.0431425284915	1.16171565801107	0.263692697351871	2.98443415108677	1.25104584451282	1.50364623002486	2.5114335131767	2.38315309120064	1.10514036164202	2.91305992037985	4.35389255687058	1.01853631872454	3.791307760436	2.46939388998707	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
313	9.1999061816162	1.88429520772329	1.8809232113195	0.855693717537429	0.097209480732419	0.745271074491618	1.28993869471103	1.69303477624422	3.16345168351944	2.57630658145745	1.48209769600645	3.23253512102235	3.1243721731528	2.00211046498293	1.16573623333215	2.32461710924736	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
314	9.19990350940219	1.98278493434642	1.86925971096618	0.910291667226383	0.0254417484139975	1.25369462386158	1.00704169823954	1.6184066021927	2.03401417495841	3.06126289291675	1.08003341230396	3.04724225755939	1.42930343160522	1.2228528028343	1.83828874036451	2.41068289461337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
315	9.19996225823739	2.13641592765179	1.95693817682702	1.39987026309111	0.590129112522891	2.31191375037085	1.29067180740589	1.34027376492352	2.02389200104928	2.07894338225607	2.21871150179138	1.55322656695833	1.48909871467847	2.18590982323412	1.42357485697368	2.58156258796901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0119912557788639	0	0	0	0	0	0	0	0	0	0	0	
316	9.19998097804868	1.65015556087718	1.54557930309062	1.23527837534117	0.434870410650197	1.10440020304946	0.977276352871185	1.46827388124076	0.59526439856419	1.58693321366085	0.941992130883103	1.54299447592132	1.10466508007988	0.794777427724135	0.419722598390002	0.814146264338293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
317	9.19993662665593	1.76258290383622	1.73789897119487	0.840864405787698	0.144316614950372	0.833262276341246	1.09966511213751	4.42205993965443	2.69166725350977	3.37252899500806	1.45965528483823	2.28461149834027	2.43346767910162	1.58155607313774	2.34244835837172	1.60612063202065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
318	9.19999454526582	2.04436424034263	1.21988770761875	1.07155934362681	0.167166198209952	2.65390196664076	1.29244371018281	3.41370795194093	2.93410641711471	3.53231020493727	1.6416092350329	1.69372449555742	1.24135033053521	2.04052767473117	1.79254995251095	1.98633198927708	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
319	9.19996750226171	1.68669035406652	1.63955700143226	1.16649017866141	0.443981741592844	0.747767497579537	1.10945802015404	1.71064639565839	1.3534887304319	1.18683610734017	1.55473987672077	1.39298747056052	2.58833999228295	2.60011059947363	1.17239204020613	1.1328102655496	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
320	9.1999389544674	2.13283406395082	1.80600352037468	1.40958011964141	0.870686971804401	1.61834322884503	1.04880008677597	2.27487714106746	2.56874132769851	2.61672737637574	1.51068460910597	0.772238183469264	2.59820930418396	2.3391299712103	2.97343617376603	1.72067695367528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
321	9.19998113296457	1.58910058544458	1.47560516846102	0.860425344060557	0.435640589279172	3.09620899906432	0.95449528053952	2.73248837559421	2.36658856711783	1.40636077491678	2.03259347230358	0.747365264736782	1.31026850622146	1.94632447009395	1.09145048138419	1.20711453648821	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.163476996991728	0	0	0	0	0	0	0	0	0	0	0	
322	9.19999610958256	1.75572452620091	1.67286683488414	1.56075849317394	0.439537702011081	0.73474289292012	1.22560767036895	1.37064942548701	1.08709444446058	0.966773921057585	0.893710981879705	1.19586633605559	1.34257296683363	1.59640693115161	0.584147919440844	1.35616310585616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
323	9.19996264241378	2.20684099618599	2.11274093726134	1.53933893000421	0.492740688796446	3.23624237124472	0.981951396277956	2.45713270916895	2.59566127730278	1.83016203309131	1.0479479113773	1.81140435405847	1.07968437214394	2.30364523595238	1.52508370973815	2.80987173157824	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0442357898766585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0511749503652867	0	0	
324	9.19994262844988	2.14167311187799	1.87746723363461	1.27839643206888	0.485353796581925	2.15566266220745	1.25837662934267	1.68601970080623	2.61589518215872	1.54467220084185	2.63243841926539	3.64521280110338	4.15564678450487	2.10479539495376	1.20950520819244	1.9352511668434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.011471743894538	0	0.12349556938018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
325	9.19997519232191	1.79662641834305	1.74870279660122	1.04301537607633	0.457264034913535	3.07816103978235	1.30926032075335	1.3228918653119	2.33058549575304	1.75066610538848	1.29806976199015	2.85639929854127	2.1930197349542	2.70518944989024	1.19689503313704	1.46871089043334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.233383317259752	0	0	0	0	0	0	0	0	
326	9.19990109092877	1.79355548140525	1.7890916446117	1.48115621980945	0.263164026553603	3.20951763723926	1.16689006493944	4.27071010539032	4.7535791668271	0.990514403495572	3.3585692862014	2.66453894418147	1.59150715182831	1.8954254738222	3.93800517288988	1.28381697568497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0414567640246137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.59597957470416	
327	9.19996738254992	1.6328177855406	1.61285484390523	1.09474896950735	0.244970484898111	2.35090820794462	1.37487425760359	2.38081903846571	2.06259526194781	1.54857666721209	1.65366401577334	1.31059116087824	1.8322392549444	2.14154924617716	1.66102022587124	1.90386310350437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.117867608750042	0	0	0	0	0	
328	9.1999136516693	1.63216737230703	1.58762924453335	1.24380168679724	0.787719367699571	0.908099102121386	1.09410514319887	1.1492729106026	0.59387193843131	1.50181731561316	3.24151340868564	0.486864151822383	0.284227005205453	0.526579922665762	0.763728453461238	1.07045856457455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0627475233211617	0	0	0.110558188329403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
329	9.1999383295143	2.05044461316202	2.01657706880846	1.8344589262168	0.99404298250202	6.45116770183655	1.41100474089978	1.22710170623999	2.75593637105777	0.858831402799154	0.859100800817287	1.11975298581893	1.0529146579825	0.641977176117156	6.01126081425658	2.55514962504719	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.212599231356116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0185797298680754	0	0	0	0	
330	9.19990065478249	1.84483117943058	1.80113915913446	1.29671850389636	0.414005275527747	3.12073710159044	0.942755503437028	1.03772864369529	0.834373655409593	0.827187758188557	2.56420419025666	3.24160306555282	2.56294241555702	0.958442270747431	1.03663141418387	1.3900444700794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.206973322510075	0	0	0	0	0	0	0	0	0	0	0.280395790316395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
331	9.19992859429477	1.53686895297554	1.52924253159173	1.32026710301692	0.526253000563545	2.29694314009361	1.22153542767481	0.741624114626842	5.59356657505738	0.610521514096369	0.865743996015048	1.13830476148139	0.879760241125776	2.1683050793211	1.91739592036295	1.11168408770093	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.385774757771299	0	0	0	0	0	0	0	0	0	0	0	
332	9.19991261564932	1.45229614026127	1.41258744121249	1.05676844787517	0.754563187443883	2.26388341625516	1.19261553582015	2.86094210520352	0.694626866402394	1.13863825657603	0.893734153361977	1.43393875446604	1.1013198613285	1.25044536540293	1.3131587156553	0.855853243627644	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.244604122288297	0	0	0.0199243700500693	0	0	0	0	0	
333	9.19997236897678	2.02558847409564	1.88250928781252	1.3595353058342	0.536132790480097	3.22746800252255	1.35771224366052	1.60938880008396	1.58085600263037	1.80811711627179	2.42579450697767	1.28660290266017	2.59583840208113	2.10259938379839	0.846199334912896	2.02812522058562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0993153294529681	0	0.304635447498476	0	0	0	0	0	0	0	0	0	0	0	
334	9.19999110634346	1.98544237566751	1.97734158717714	1.61590609298621	0.465398951903804	1.35918351329858	1.03669070970736	0.747212590095202	0.642595323847433	1.01192902691249	1.88141289042768	1.32591358855626	0.636373695314988	0.348273508197509	1.49359034942893	1.09019674094455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.25141255905942	0	0	0	0	0	0	0	0	0.194221764920061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
335	9.19994602478499	2.13008312707975	2.03998611979544	1.13126812374861	0.425629069610705	1.56918035852363	1.00340389790946	3.82541430552964	1.61409764343223	2.94973848901747	2.39649895250337	1.68541726175938	1.09167114165535	5.04177495720376	3.65393793201405	1.65164047489235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
336	9.19999560399093	1.77827963899873	1.56038844566734	1.12796427353766	0.533045606083329	1.18841601565905	1.14918143198432	3.68216459787632	1.11246905876971	1.5384224305682	1.5889846629685	1.83135169256818	2.57648727455848	4.74790671884356	1.79434109731393	1.1939168779163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
337	9.1999394876517	2.14055564778387	1.7846316658927	1.02025183579675	0.563373842750163	2.14561465504422	1.23171176652726	2.33036258651792	2.86184536306941	2.23085648590053	1.68877606383507	2.25042602200827	1.62165221774589	2.37944986421282	1.38085614024128	2.03881980610065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.014768747086955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
338	9.1999295123329	2.24460986969615	1.94455248963211	1.4277531811372	0.442861477209606	1.03444164882181	1.21327383525957	1.00375664684429	0.697156320849437	1.06048920729102	0.830964903484669	1.73097549313046	1.50182369871094	2.15410358787356	0.948858507062244	2.01798104178627	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0455320184079075	0	0	0	0	0	0	0	0	0	0.641636582010562	0	
339	9.19999305604324	2.06383102896928	1.85753135177667	1.74506828827612	0.722583438050307	1.87159748100529	1.04077369047703	2.25102741708963	1.46590954512149	1.20104818834725	1.07257062340558	1.12843464085275	1.61820561194576	3.7088699861775	1.99663704122853	1.96449672081193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.224927677256423	0	0	0	0	0	0.00669345343666808	0	0	0	0	0	
340	9.19990383024738	2.1596812934899	2.13290774891627	1.67782039482357	0.0285314486198703	3.70559525436735	1.14375233510893	2.34273090137562	3.4116539676894	3.03028008283733	3.49055192172645	2.13695203639138	1.0704190338252	2.17062172195883	1.3507703511895	2.02929960575283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0891452448338628	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
341	9.19999948458412	1.89221995138338	1.63945154408449	1.05079770680154	0.0158736308702108	1.04399813676082	1.18265830239445	3.37151374058805	1.76409260498795	1.3880287574066	2.17005952744148	1.70949881023045	0.788465599183093	1.99056079936075	1.04313721398878	1.43285303397667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
342	9.19990341472107	2.06465892843362	1.86603786370281	0.908261027334755	0.304122393360305	2.26202135332481	1.24644916448693	1.38661751875728	2.42889489260058	3.67819868914007	1.10553848300898	0.997948981902412	1.2821212674834	2.27488610623682	2.04843974136086	1.34890262056352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0199578134085672	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
343	9.19990621596554	1.54458642739228	1.37421175734824	0.79675733667916	0.510079478551207	0.65995949788544	1.00191243136746	1.16845777651035	0.707708654088818	1.77822285297318	1.325455655109	0.606208918756869	0.609532219114271	0.777946103356564	0.962283054187021	0.733518333586985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.24492646028076	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
344	9.19992547763243	1.77162517612831	1.56749489724547	1.40948190779278	0.488724989839046	1.4091571497244	1.13404843938531	4.98127264931449	3.73809158621352	0.885237609057055	3.3001883667082	0.816232380108539	2.98212247764983	1.74522419846096	1.21427431643908	1.7254377778374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
345	9.1999932851606	1.94651805802057	1.60275509246265	0.992083769740317	0.462286730119101	1.35786738197289	1.14942041717371	2.98023113158993	3.18448619349243	1.66322610586831	4.36878054252098	1.44365011760432	2.35244614203698	1.98058908862628	1.88707261608352	1.8371906056153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
346	9.19991835700095	2.45604732871074	1.48249354630275	1.26577479993972	0.348695660448533	0.730183420712331	0.732041276908276	1.46286081767791	0.856183435517825	0.907126974573727	0.684220387651798	0.912063236856037	0.514221694121686	0.773936725327388	0.258258964200479	1.22371155489799	0	0	0	0	0	0	0	0	0	0	0	0.412702942896331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.392816749541663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
347	9.19995438637315	2.81998878306815	1.50912081566374	1.26709231445175	0.586567840213314	0.545185787378649	0.791754578532009	2.10217408598499	0.610197803657604	0.866707691443222	0.424304606635365	0.835947936524234	0.812300815984711	0.248326903970056	0.175170390378677	1.24187288585366	0	0	0	0	0	0	0	0	0	0	0	0.299653781967529	0	0	0	0	0	0	0	0	0	0.114054588816308	0	0	0	0	0	0	0	0	0	0	0	0	0	0.143204071264146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
348	9.19999393271813	2.65298389133012	1.36684270399656	1.05688394877387	0.174431984592531	0.691824882850872	0.951515316724424	2.08710338038993	2.92790307112391	1.21039744356922	1.4400966163107	1.87134747725606	0.557738580897275	1.81304667281857	0.308402002263483	1.3740223849721	0	0	0	0	0	0	0	0	0	0	0	0.344214277421605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.161130068005217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
349	9.19992318061383	3.07280814779189	1.3000216935202	1.08842405108038	0.77907614891422	1.53692661902143	0.68942575018154	2.09256627286551	1.25136827733411	1.48472856754176	0.557134180416626	1.05676461957854	0.961822048685868	0.588800316132566	0.279716463438545	1.03841878476295	0	0	0	0	0	0	0	0	0	0	0	0.267834907709542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0691287424428786	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
350	9.1999965116858	2.6865610066794	1.62705823281134	1.41234132028567	0.583623632568459	0.523137908035545	0.886609538741952	1.61824428214068	1.49629947235562	2.07976974468389	0.650375689972763	1.07810906622347	0.920132207947155	0.365079726790402	0.319185968861811	1.29663562596619	0	0	0	0	0	0	0	0	0	0	0	0.450306365525331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.282681907240637	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
351	9.19997208954132	2.26867710518176	1.09781169871984	0.908470326058972	0.670501656336656	0.471945781035848	0.799373026758043	2.71503542339426	0.445536283189078	1.04886862180789	0.483652294923528	0.688463346804157	0.712726279510772	0.351954436836162	0.217757526808599	0.959533235846237	0	0	0	0	0	0	0	0	0	0	0	0.389475759089954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0354647474550431	0	0	0	0	0	0	0	0	0	0	0	
352	9.19997955233889	1.86133367382451	1.52743221366842	1.23563153678188	0.145306955111472	0.806721651052073	1.12668679676226	2.42820046227819	0.700303363074761	1.26588528941549	1.26181211659902	2.66561104328986	1.75559641374548	1.8338496440179	0.459544454887072	1.46275540077837	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
353	9.1999396717515	1.68792540933868	1.46420408088938	1.08782990931238	0.386432841145939	0.879595576279095	1.05033209001411	2.23180516308903	0.913528640534849	1.49620771062547	1.0400509211515	1.89733258281079	1.11898219723064	1.31130283208219	1.18984391597143	1.02400960338049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0447312735185027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
