sample	height&met_zeb:neo_bri:neo_gra:neo_mar:neo_oli:neo_pul	height&neo_bri:neo_gra:neo_mar:neo_oli:neo_pul	height&neo_bri:neo_gra:neo_mar	height&neo_bri:neo_gra	height&neo_oli:neo_pul	Ne&met_zeb	Ne&neo_bri:neo_gra:neo_mar:neo_oli:neo_pul	Ne&neo_bri:neo_gra:neo_mar	Ne&neo_bri:neo_gra	Ne&neo_bri	Ne&neo_gra	Ne&neo_mar	Ne&neo_oli:neo_pul	Ne&neo_pul	Ne&neo_oli	Ne&met_zeb:neo_bri:neo_gra:neo_mar:neo_oli:neo_pul	mig&met_zeb&neo_bri	mig&met_zeb&neo_gra	mig&met_zeb&neo_mar	mig&met_zeb&neo_oli	mig&met_zeb&neo_pul	mig&met_zeb&neo_oli:neo_pul	mig&met_zeb&neo_bri:neo_gra	mig&met_zeb&neo_bri:neo_gra:neo_mar	mig&met_zeb&neo_bri:neo_gra:neo_mar:neo_oli:neo_pul	mig&neo_bri:neo_gra:neo_mar:neo_oli:neo_pul&met_zeb	mig&neo_bri:neo_gra:neo_mar&met_zeb	mig&neo_bri:neo_gra:neo_mar&neo_oli:neo_pul	mig&neo_bri:neo_gra&met_zeb	mig&neo_bri:neo_gra&neo_mar	mig&neo_bri:neo_gra&neo_oli:neo_pul	mig&neo_bri&met_zeb	mig&neo_bri&neo_gra	mig&neo_bri&neo_mar	mig&neo_bri&neo_oli	mig&neo_bri&neo_pul	mig&neo_bri&neo_oli:neo_pul	mig&neo_gra&met_zeb	mig&neo_gra&neo_bri	mig&neo_gra&neo_mar	mig&neo_gra&neo_oli	mig&neo_gra&neo_pul	mig&neo_gra&neo_oli:neo_pul	mig&neo_mar&met_zeb	mig&neo_mar&neo_bri	mig&neo_mar&neo_gra	mig&neo_mar&neo_oli	mig&neo_mar&neo_pul	mig&neo_mar&neo_oli:neo_pul	mig&neo_mar&neo_bri:neo_gra	mig&neo_oli:neo_pul&met_zeb	mig&neo_oli:neo_pul&neo_bri	mig&neo_oli:neo_pul&neo_gra	mig&neo_oli:neo_pul&neo_mar	mig&neo_oli:neo_pul&neo_bri:neo_gra	mig&neo_oli:neo_pul&neo_bri:neo_gra:neo_mar	mig&neo_pul&met_zeb	mig&neo_pul&neo_bri	mig&neo_pul&neo_gra	mig&neo_pul&neo_mar	mig&neo_pul&neo_oli	mig&neo_oli&met_zeb	mig&neo_oli&neo_bri	mig&neo_oli&neo_gra	mig&neo_oli&neo_mar	mig&neo_oli&neo_pul	
140	9.19990480147034	1.78896180334534	1.74630016767182	1.47678070385046	0.996772940923358	0.530106916965151	1.06866481368704	0.263065333888214	1.69911743883855	0.27032549448195	1.13670080393786	0.914287955134905	0.845576838907915	0.497175694873733	0.532528360821382	1.0840737596733	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.225261689253851	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0557224826498446	0	
141	9.19995594445528	1.65774253102604	1.5783790366022	1.45322271231119	0.959663054524799	1.0697939533246	0.97328986510595	1.70086781700345	0.992975828782185	0.775180714458284	0.696176870919011	1.14134957156949	0.541944798801153	0.244347380467978	1.00215817477449	1.17674113996952	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.412887675669505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
142	9.19998977553221	1.74557632076557	1.71628949952719	1.41233889398821	0.816598697612025	0.390654233439165	0.858697166121398	0.560353805390371	0.377722858773688	1.39553651388976	0.501670244272602	0.163291846599231	0.865013835152017	0.285704921128363	0.371905745985529	0.511234730007199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.456780789649271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.197802471588449	0	0	0	0	0	0	0	0	0	0	0	0	
143	9.19990045492103	1.89588062563908	1.84814900670786	1.02651541614525	0.91438012388781	1.71955250496947	1.22260292190785	1.71620521457518	1.58079241005419	1.62491241130414	1.39511106199424	0.720085825072359	0.870609767397864	0.394789797572915	0.279592382752784	1.68469180437067	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.361226513179583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.10765972532537	0	0	0	0	0	0	0	
144	9.19998048032616	1.74358903693873	1.58466507994235	1.52289352764815	0.484071033947993	0.890866564637338	1.21397504585272	3.78770594297548	2.03013929460089	0.65745897428768	0.302255661871498	2.13379175808656	0.83772336548614	1.17399940132525	0.804389043546855	1.39849895558126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.644603626210245	0	0	0	0	0	0	0	0	
145	9.19993795305503	1.85046037913078	1.74266625122816	1.50328608989223	0.903207985373989	0.95251233516027	0.93714439095668	1.43744303881738	1.08646258202912	0.662998499212346	0.497252324440246	1.58674117096685	1.09546779535538	0.827447745103435	1.01400090402414	0.85934072820558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.289155040556757	0	0	0	0	0	0	0	0	0	0	0.0330774857754676	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
146	9.19990346334606	1.44307927964099	1.42036093668656	1.38072058417218	0.716647338517495	0.626054623948716	1.10142071149614	0.684056085793632	0.310833943217304	0.491696389692753	0.298666256038943	0.455972257783915	0.44376754405039	0.367446773945309	0.653707614657722	0.492455194710467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.42107894345582	0	0	0	0	0	0	0.0324319926491269	0	
147	9.19993784606912	1.76202772362493	1.61483434006339	1.5597473071859	0.804342302973617	0.95028659664939	1.01020827697439	0.906008396301862	0.677223248331789	0.405900364651375	0.84609691112569	0.800587338437792	0.857264737969574	0.492057952269784	0.705219581209301	0.792155217337406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.471519506239983	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.187497107314153	0	0	0	0	0	0	0	0.0115764485128819	0.130894040699335	0	
148	9.19999854990865	1.94815574303995	1.70461299935478	1.04095976868174	0.671900238011113	0.886564339438144	0.966543144067218	1.22909540601094	1.66721061157618	1.15494524392171	3.09356948248572	0.650192428647613	0.714417595100063	1.27062377320312	0.958655890613883	0.972940482841515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.404173404977057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.985694362903275	0	0.0728422120853336	0	0	0	0	0	0	0.237160470498794	0	
149	9.19993288598165	2.4030945543888	1.98147792850744	1.0130989971292	0.802615427135547	0.581643838360955	0.811874061113505	0.902096061894778	2.1990979547393	1.7230836773961	0.322901155924246	1.04790357407696	0.747507709448333	0.525754366509039	0.16942305667101	1.44302194638151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.353275503673981	0	0	0	0	0	0	0	0	0	0	0.157640805414509	0	0	0	0	0	0.790145958896923	0	0.0332322090832876	0	0	0	0	0	0	0	0	0	0	0	
150	9.19997099261168	2.63732827034224	1.61780595477988	0.938299007044784	0.899417670735399	0.713047333524534	0.850943761733038	1.59663452488117	1.00946196454585	0.359203840148456	0.486060427330384	0.968925336950161	0.507552253144609	0.871584712071111	0.426040991653677	0.955577489059158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.436899710304708	0	0	0	0	0	0	0	0	0	0	0.366817142955888	0	0	0	0	0	7.01830846873946	0	0	0	0	0	0	0	0	0	0	0	0	0	
151	9.19996033894364	2.54226891731691	1.94188921340721	1.25476242374845	0.782668843963364	2.07718699525666	0.838317609160242	1.48444740130613	1.28864177720621	2.16809798472792	1.35081685843836	0.478670265389035	0.985256469538745	0.753391380398873	1.10750092889929	1.27730818345205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.24498640191361	0	0	0	0	0	0	0	0	0	0	0	0	0.0276168931959544	0	0	0	0.398705823293382	0	0	0	0	0	0	0	0	0	0	0	0.0297874729539363	0	
152	9.1999936219067	2.57266221899896	1.69354589039501	1.48139528145298	1.06101961961293	1.04564062510884	0.818635283944128	2.04441753516804	0.736326094563898	1.28282760334619	0.203023632925413	1.24412264979394	0.406782339907694	0.684702450329409	0.662872539810995	1.20534421428417	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.406999629389488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.261968301166988	0	0	0	0	0.106006089017915	0	0	0	0	0	0	0.120794424396427	0	
153	9.19992307137154	2.632302676812	2.10029411930934	1.4424566783043	0.696003390425042	1.78794430950838	1.00234027889507	2.65381490604177	3.51840689992578	1.22861959970813	2.48458069293842	3.05207163071672	1.24940137153351	1.53942547894538	2.81683645306525	2.1998123388565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.174479177079461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.270066124973054	0	0	0	0	0	0	0.326260926280426	0	
154	9.19993941707621	2.86936134409387	1.91814210922733	1.39241973355327	1.24641205377358	2.49070618090601	1.12647110341712	2.68479104213857	0.978653662969886	0.836302579358798	1.38898130738857	0.77433304629572	0.993908103223476	1.89946613448948	2.84725833277438	3.2180546614309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.344345028671826	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.243397723406787	0	0	0	0	0	0	0.12046952623646	0	
155	9.19991457176825	2.48014459852719	1.94379832579688	1.87802237636654	0.668967779537659	1.92312365872864	1.01859578301981	1.7693534545574	1.39638279377551	1.43052949201701	2.27724794518705	0.930726419647495	0.794924622665388	1.26822105873881	0.522707808534915	1.13692527877024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.232808913150443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.181208226729804	0	0	0	0	0	0	0.148972371623196	0	
156	9.19990182531118	2.39104669136904	1.50364330863726	1.37020163891324	0.867059027973431	0.444109035283545	0.791288721098036	1.20062986012027	1.04608842440432	0.424537544663835	0.74939496372954	0.323001716256446	0.57546190416404	0.6283109173586	0.740049103492441	0.932539080962488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.579154817125361	0	0	0	0	0	0.303682034272273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.350367670459317	0	0	0	0	0	0	0.0956814069673696	0	
157	9.19992613609006	2.51126501261952	1.49784896583124	1.13034893168839	1.09659823408824	0.972013924509026	0.848523628283455	2.72737088228766	0.992457817611666	1.13226216022017	0.456966034935837	1.26829776585362	0.400765895031535	0.621957730341797	0.822504793606265	1.93161782323357	0	0	0	0	0	0	0	0	0	0	0	0.118275413417826	0	0	0	0	0	0	0	0.230572222671201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.175419142307884	0	0	0	0	0	0	0.159117631003086	0	
158	9.19995831147494	2.01453987827579	1.39165225996056	1.09639898645886	0.965090268065354	0.783839636624565	0.962247921316629	1.75458214203607	1.25562959066074	0.870914521724249	0.272555417196015	0.542231388952499	0.633714169969693	0.410499527122816	0.916826630407552	1.36057091637713	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.324536878411582	0	0	0	0	0.459170094099608	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.118295484268693	0	
159	9.19992405439521	2.1769230109828	1.87915565523562	1.63648014574115	1.11394437791927	0.503162502084867	0.956237132634434	0.953052870791035	1.28510920788405	0.73979652227275	1.23735892328256	0.929653838614326	0.46369988809289	0.38453584756961	0.51113237610569	1.32650975328145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.185374141092356	0	0	0	0	0.0273168723882566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0799167707761164	0	0	0	0	0	0	0.182076366310246	0	
160	9.19991102515381	2.09457805430007	1.5763920632666	1.05862128660076	0.821597949043319	2.71034129451422	1.09446611126854	2.08808168405154	1.37358366180989	0.900825258793397	1.25949565182194	0.603609220262564	0.64415550742712	0.649845801570386	1.11498676518925	0.794416459484917	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.345975535120177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.151824322919322	0	0	0	0	0	0.236160181549679	0	
161	9.19998233854444	2.50976448922318	1.51746300598491	1.46622459362771	0.950319135142082	0.873228550518713	1.0013363771415	1.99818994077682	0.606766457448382	1.497709712587	0.580423901086231	1.01404661497873	0.595303492070252	0.639767566029491	0.557045960741914	1.40448116853608	0	0	0	0	0	0	0	0	0	0	0	0.31206037809639	0	0	0	0	0	0	0	0.327023489353839	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.51770461972003	0	0	0	0	0	0	0	0	0	0.168540504776418	0	
162	9.19992328400355	2.1189025702041	1.29769913519319	1.02350021360102	0.988315917391498	2.40732100581529	1.13108329963081	6.66930519424614	1.46859084179037	0.883882820729234	0.343368524224439	0.865195533465297	0.965186058798199	0.69220228407276	1.86912075793497	1.90500243002954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.118831276237763	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0335752960502271	0	
163	9.19999590198259	1.96756447529542	1.93883473352259	1.7775987335798	0.369466764290017	0.338033400681036	1.05112998040427	0.736297161077174	0.743532856282513	0.716575556517794	0.788428117229324	0.790445415443628	0.826532561622005	0.209228756527126	0.550334254060934	0.784848641992199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.120761606621805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.584340285613644	0	0	0	0	0	0	0.444890111929594	0	
164	9.19992271915864	1.60063439777092	1.54939197473525	1.46318227704611	0.897932947110586	0.399611784390298	1.04349427991059	0.498773281783205	0.735905810808008	0.343582137886398	0.405211855461415	0.751275344594931	0.458537375896221	1.56614586317543	0.160408742021335	0.694027510967353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.335439582850026	0	0	0	0	0	0	0	0	
165	9.19997863791568	2.05984188324935	2.0209959032368	1.70598174879908	0.998385846698849	2.94881182625652	1.20571194391707	2.0021527846156	0.948397281054708	0.553894735533782	0.708688159447433	0.514486627657837	0.688141321227423	1.80237177950101	1.24317003625782	1.4208980053963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.243395550160501	0	0	0	0	0	0	0	0	
166	9.19998562486113	1.89037323344579	1.78322980713478	1.56293366833401	0.830455503601843	1.46487280874851	1.28080063090034	1.52455202013597	1.79316501731476	0.898221891586842	1.88786821290677	1.85325346463146	0.854049255873091	0.733530825409057	0.922198055844847	1.90027723091524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0480242849486231	0	0	0	0	0	0	0	0	0	0	0	0.403424004380201	0	0	0	0	0	0	0	0	
167	9.1999162148244	2.39630517313548	1.25660336583034	1.01358163358597	0.959728573000248	0.558995205732859	0.631784314138888	2.91586149863433	0.930889104651187	0.468867981252389	0.745812430587221	1.13306315185086	0.4312001099654	1.1875328574244	0.5566004365054	0.343703188675802	0	0	0	0	0	0	0	0	0	0	0	0.362441654135404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.09143655732028	0	0	0	0	0.316712412430046	0	0	0	0	0	0	0	0	
168	9.19993444259094	2.11594137603952	1.07277418072654	0.966747615132041	0.795716110218476	0.4659253914256	0.679066276519279	1.50080770444917	1.70548508025561	0.452803945470844	1.14080027611561	0.542444177022134	0.328623964117588	0.457649574029491	0.776675714373501	0.442834077125823	0	0	0	0	0	0	0	0	0	0	0	0.333306215822325	0	0	0	0	0	0	0	0	0.812770979315397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.486545248139985	0	0	0	0	0	0	0	0	
169	9.19994687933769	1.89425175190386	1.62473663537843	1.49300173056118	0.9897246321822	0.938810905152988	1.22610879263319	1.48431273410492	1.674296724156	1.52838787093574	0.753722112462397	0.79473787088208	0.974319196318559	0.414222170485414	1.30633022628738	1.59525758009748	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.173013010792647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00725612512438677	0.106510769666076	
170	9.19994805065525	1.95923115716382	1.89449805867488	1.18784162096906	0.840581101895033	0.392066492489913	1.08279524086603	1.48685045441026	3.52368052852883	1.46660585676295	1.17137389959997	0.862821902153895	1.00966960249742	0.512070501187038	1.02162192114069	1.35118746710938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.399075736606058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.124874043436363	0	
171	9.19996269912504	2.03266533927105	1.73356788185731	1.12900741057822	0.697557352488891	3.49422834208254	0.97167253725034	1.43834379665475	3.15204319943042	1.27737685419863	2.19219729031805	0.996092916659464	0.995732202513791	0.508491337931719	1.1465943777023	0.939815733931792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.54141039335598	0	0	0	0	0	0	0	0	0	0.0416175170185904	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.147267791006163	0	
172	9.19991894777137	1.80276557599373	1.42229274131309	1.10113840720675	0.791168970135146	0.829201877590106	1.07712267671084	1.42167630976703	1.19081361978024	0.666728240814751	1.2181302073499	0.778309608718468	0.564063247516828	0.921664084678972	0.479149071598797	0.872494423301274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.405146390528036	0	0	0	0.014089313389758	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.285640034748072	0	
173	9.19996041908283	1.98317818098672	1.815130223072	1.33999516558339	0.46207974163986	4.63648454483137	1.28170919335748	2.15470868413118	2.62010964873022	1.67608918877667	8.56698783531426	2.12795878572884	2.37485929093387	4.42243463346613	1.81736910439679	2.35003869954999	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0118451657011732	0	0	0	0	0	0.294691527745014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0861367084486611	0	
174	9.1999886118412	1.5838615708012	1.5534160004712	1.40239421549885	0.602695906079877	1.67558322861366	1.16193560494616	0.958629059385656	0.710157646786177	0.391925863823336	0.641883785253954	0.526012522388525	0.938670031429547	1.55687436835327	1.03066609370302	1.24213697465097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.216611106145704	0	0	0	0	0	0	0	0	
175	9.19996838297445	1.80135700262349	1.33487654232947	0.862073232276355	0.644252968409808	1.53267353604666	0.845587571816498	2.70047368516282	1.13136627380582	0.602191604083382	1.30264574513392	1.06795892939063	0.682952352924541	0.370286042513776	0.788220755887433	0.626896766703213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0369171951225779	0	0	0	0	0	0	0	0	0	0	0	0.0768966375846464	0	0	0	0	0	0	0	0	0.431151941029782	0	0	0	0	0	0	0	0	
176	9.1999637359267	1.90146565011046	1.80016039267043	1.19196130675046	0.817964375378959	2.00021030134951	0.985569692098678	1.28394580644612	2.2924954049641	1.04684216958654	3.49756083999059	1.60552257932223	1.39123752958591	0.813095968880637	3.42375350399975	1.18849125060131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0855051203078869	0.527925171713716	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
177	9.19999742242443	1.65619971613383	1.42652550992546	1.10517900806054	0.702629689662029	0.487247401281162	1.09358372873225	1.19691879826659	2.1668235435866	1.46528260374922	0.517617414143182	1.13983900104681	0.988445641137669	1.06069595721563	0.957825957037114	0.793159876925462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.633175871039894	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.199845492416673	0	
178	9.19998120352894	1.78178634971387	1.03477235756121	0.986955862304187	0.898935071307105	1.61498253761118	1.05788055411321	5.33879312447233	3.00436683808074	2.85468991772265	0.930148131447122	2.94276795751863	1.36124556626186	1.06900906431773	1.09481353928645	1.13217754660793	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.547084550978284	0	0	0	0	0	0	0	0	0	0.0292177115937474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
179	9.19992700281857	1.94409570843505	1.82555498267848	1.41413525215544	0.957005145959702	1.86505747777164	1.15520406018778	1.77412412741638	1.47736147403354	0.839489718587782	0.750319397495882	2.21096528198299	1.19839607412537	0.343660958083242	1.74554138634715	1.18881242764725	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.289336293245161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0323446756013741	0	0	0	0	0	0	0	0	0	0	0	
180	9.19993434024506	1.58501661492652	1.57484995763866	1.41397964672942	0.710240820068646	0.79297845312167	1.08620524608988	1.14651972002628	0.705176202393316	1.13297856061995	1.32942708059395	0.732057194154469	0.377006159782934	1.18693059205317	0.463265584403583	0.649735471306171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0381156228203045	0	0	0	0	0	0	0	0	0	0	0.605154202788123	0	0	0	0	0	0	0	0	
181	9.19993868416021	1.7164803874307	1.49971376284686	1.40363027792608	0.284966468595156	0.818801962928636	1.01511686170225	1.37885127976044	1.023154088907	0.446764516372384	1.14417450282621	0.692323890099252	1.35176179998751	0.401697066865792	1.57060496893584	0.957136020210491	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0397604529064581	0	0	0	0	0	0	0	0	0	0	0	0.661791275831021	0	0	0	0	0	0	0	0	
182	9.19996544988971	1.66345208080881	1.58085036989319	1.47005789370451	0.744101972467633	0.806871759145467	0.946704619813066	0.765332498567843	1.66729409889344	0.581687043714696	0.53548702966069	0.540199333384062	0.783447577022211	1.4682603956544	0.67405809286668	0.619795201147698	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.021208368112892	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.185299918711033	0	0	0	0	0	0	0	0	
183	9.19991643147383	2.06269684879927	1.97380857986548	1.82711747841069	0.691102174921475	1.17078015783011	0.930528614076268	0.287667275766729	0.76958136097097	0.478377231427913	1.2644610297078	0.530746506132081	0.93046467088679	0.782392772126681	0.997112382820238	1.23534998958225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.304135525175194	0	0	0	0	0	0	0.235256128097146	0	
184	9.19995572953078	1.91907451551564	1.79048066232936	1.33289279160905	0.840752319963457	2.44849785503047	1.0032787281017	1.83049467994817	0.803482247151439	0.499733307729683	1.0679127083763	1.71210503521935	0.834602326410545	0.949384162943458	0.636930806189135	1.19581262993561	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.28205387587293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.309828259792461	0	0	0.0989014894391499	0	0	0.194573825190253	0	0	0	0	0	
185	9.19994978272275	1.63060251564396	1.46406265715673	1.40474719505941	0.782531309885428	1.53501146657807	0.845490318541612	1.5244831281206	1.95518192251193	0.842587474910383	0.605078081726383	1.08549947397677	1.41998188760882	0.664270457927304	0.997194493833834	1.1908304706593	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.164644929495134	0	0	0	0	0.402590386580259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
186	9.19997344702683	1.84669637726369	1.70544033816674	1.65017982786201	0.743539921097425	1.6571784854084	0.884456014623309	2.10963575931289	1.42645964044111	0.848752661094946	1.53153440668521	1.40343127765418	1.20717042942834	0.648061554012005	1.37803091568619	1.2225803035539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.24708943930595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
187	9.19993070741153	1.47252314994487	1.44877334850591	1.04963988770016	0.889120557582568	2.92934428872813	1.43457735063201	1.68012654999947	1.30348215978112	2.27152338202907	1.53686721549449	2.72306416146837	1.28458650031039	1.4078952553014	3.48446277855756	1.31000124676663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.171447103048846	0.346284884772855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
188	9.19992148906938	2.07214393293583	1.86902616777821	1.61234440950212	1.10573623064735	0.63180856259484	1.11575399546339	1.49802922937793	0.530544194772556	0.793909384308335	0.272711043874273	0.81190694736219	0.665655224202847	0.530970200888357	0.453241129493616	1.72298296481103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.327168938316274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.125477819148782	0	
189	9.19998110726464	2.04869025161424	1.46451733878545	1.10686261372506	0.980669558526772	0.652648832370466	0.882902207014633	2.97674312826911	1.332475023963	0.737481434220497	0.608341068188789	0.525817494579093	0.674706303693274	0.493208501157568	1.62143629227475	1.07351610110889	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.329433980937155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11397875051658	0	
190	9.19996416087788	1.98930363794376	1.56724956558386	1.52203673952009	0.962011625627758	0.659894089911809	0.993824747458977	1.65209367158048	0.825208863282259	1.19276617271816	1.29466433518777	2.68200264200834	0.935705683185348	0.888732824512975	0.823055968177299	0.980516401121698	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.260387827602654	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.123092719181267	0	0	0	0	0	0	0	0	0	0	
